rid,eu_name,authorid,match_type,host_id,passed,n_papers,source
2400,章晓联,A5035361887,exact,I37461747,False,505,round4_maxpapers
2401,何玉先,A5025375416,exact,I200296433,True,157,round4_semtie
2403,周剑峰,A5028465455,exact,I47720641,False,540,round4_maxpapers
2404,王洁,A5100440013,exact,,True,1603,round4_semtie
2405,毛颖,A5107985523,exact,I24943067,False,1003,round4_maxpapers
2406,曾木圣,A5100447234,exact,I157773358,False,939,round4_maxpapers
2407,曹广文,A5072964389,exact,I177933477,False,696,round4_maxpapers
2408,沈南,A5012478380,exact,I183067930,False,402,round4_maxpapers
2410,陈薇,A5100344298,exact,I2802541053,False,1861,round4_maxpapers
2411,张峻峰,A5028199089,exact,I881766915,False,680,round4_maxpapers
2412,缪泽鸿,A5013917173,exact,I4210112820,False,286,round4_maxpapers
2413,潘景轩,A5071900138,exact,I157773358,False,197,round4_maxpapers
2414,房敏,A5100740906,exact,,False,324,round4_maxpapers
2415,陈纪军,A5102010364,exact,I13850615,False,287,round4_maxpapers
2416,孔令东,A5060424374,exact,I881766915,False,184,round4_maxpapers
2418,李得天,A5002509297,exact,,False,1183,round4_maxpapers
2419,温江涛,A5103560215,exact,I99065089,False,142,round4_maxpapers
2420,宫玉彬,A5025099170,exact,I150229711,False,873,round4_maxpapers
2421,杨仕文,A5038497484,exact,I150229711,False,1647,round4_maxpapers
2422,蔡新霞,A5111695012,exact,I4210110458,False,234,round4_maxpapers
2423,李学龙,A5100740143,exact,I4210144662,False,921,round4_maxpapers
2424,窦勇,A5051680867,exact,I170215575,False,418,round4_maxpapers
2425,刘云浩,A5100687684,exact,I99065089,False,1915,round4_maxpapers
2426,何晓飞,A5102013345,exact,I76130692,False,344,round4_maxpapers
2427,高新波,A5101785348,exact,I149594827,False,850,round4_maxpapers
2428,张军,A5100400217,exact,I157773358,False,4099,round4_maxpapers
2429,李波,A5065955866,exact,I82880672,False,1510,round4_maxpapers
2430,何勇,A5100342968,exact,I3124059619,False,1599,round4_maxpapers
2431,曾志刚,A5081245089,exact,I47720641,False,753,round4_maxpapers
2432,陈华富,A5100786255,exact,I150229711,False,396,round4_maxpapers
2433,杨健,A5087117028,exact,I36399199,False,1221,round4_maxpapers
2434,孙长银,A5019248683,exact,I76569877,False,755,round4_maxpapers
2435,曾璇,A5064213921,exact,I24943067,False,416,round4_maxpapers
2436,戴伦,A5114374989,exact,I20231570,False,350,round4_maxpapers
2438,张新亮,A5100458144,exact,I47720641,False,1397,round4_maxpapers
2439,陈增兵,A5101847617,exact,I126520041,False,2382,round4_maxpapers
2440,陈险峰,A5100674464,exact,I183067930,False,642,round4_maxpapers
2441,苏翼凯,A5026515323,exact,I183067930,False,698,round4_maxpapers
2442,滕枫,A5100678142,exact,I21193070,False,397,round4_maxpapers
2443,王红卫,A5115602103,exact,I47720641,False,1416,round4_maxpapers
2444,马铁驹,A5080278309,exact,I143593769,False,109,round4_maxpapers
2446,张小宁,A5100423537,exact,I116953780,False,125,round4_maxpapers
2447,杨翠红,A5101654968,exact,I4210120485,False,81,round4_maxpapers
2449,周长辉,A5108048509,exact,I20231570,False,601,round4_maxpapers
2450,宋长春,A5101878814,exact,I4210101301,False,197,round4_maxpapers
2451,赵文智,A5087654589,exact,,False,321,round4_maxpapers
2452,徐柏青,A5103748196,exact,I4210141476,False,191,round4_maxpapers
2453,朴世龙,A5000033522,exact,I20231570,False,736,round4_maxpapers
2455,赵艳,A5037416067,exact,I76214153,False,212,round4_maxpapers
2457,张福成,A5035192026,exact,I4210086287,False,448,round4_maxpapers
2458,蔡春芳,A5082986317,exact,I4210126061,False,173,round4_maxpapers
2459,邱楠生,A5029335511,exact,,False,179,round4_maxpapers
2462,刘勇胜,A5100687684,exact,I3124059619,False,1915,round4_maxpapers
2463,张干,A5100761993,exact,I3018690959,True,868,round4_semtie
2464,艾印双,A5114142238,exact,I4210126061,True,93,round4_semtie
2465,秦刚,A5103013000,exact,,False,346,round4_maxpapers
2467,邵敏,A5101833601,exact,I20231570,True,376,round4_semtie
2468,王桂华,A5100641106,exact,I4210109544,False,186,round4_maxpapers
2469,陈敏,A5100337209,exact,I191208505,False,1408,round4_maxpapers
2470,侯仰龙,A5087247583,exact,I20231570,False,419,round4_maxpapers
2471,刘峰,A5100415288,exact,I17145004,False,1432,round4_maxpapers
2472,王平,A5062058196,exact,I90610280,False,457,round4_maxpapers
2473,颜世申,A5100736123,exact,I154099455,False,380,round4_maxpapers
2474,张勤远,A5049130509,exact,I90610280,False,343,round4_maxpapers
2475,黄富强,A5021679611,exact,I4210163874,False,704,round4_maxpapers
2476,王峰,A5038772372,exact,I75390827,False,1993,round4_maxpapers
2477,王成新,A5052733062,exact,I157773358,True,16,round4_semtie
2479,于中振,A5100782916,exact,I75390827,True,404,round4_semtie
2480,刘天西,A5018950796,exact,I24943067,True,794,round4_semtie
2481,王均,A5084169778,exact,I126520041,False,4570,round4_maxpapers
2482,杨楚罗,A5089900071,exact,I37461747,False,694,round4_maxpapers
2483,张先正,A5069099639,exact,I37461747,False,790,round4_maxpapers
2484,王鹏,A5100396117,exact,I4210092888,False,1080,round4_maxpapers
2485,胡文彬,A5069789783,exact,I183067930,False,441,round4_maxpapers
2487,齐涛,A5111661897,exact,I4210133325,False,250,round4_maxpapers
2488,张烈辉,A5112559001,exact,I165745306,False,377,round4_maxpapers
2489,丁希仑,A5059209683,exact,I82880672,False,347,round4_maxpapers
2490,周华民,A5069003516,exact,I47720641,False,198,round4_maxpapers
2491,林京,A5024736552,exact,I87445476,False,407,round4_maxpapers
2492,王海斗,A5115602103,exact,,False,1416,round4_maxpapers
2493,郭照立,A5004033194,exact,I47720641,False,338,round4_maxpapers
2494,高翔,A5100658122,exact,I76130692,False,1020,round4_maxpapers
2496,严俊杰,A5052855665,exact,I87445476,False,741,round4_maxpapers
2497,李路明,A5052819678,exact,I99065089,False,2363,round4_maxpapers
2498,张冠军,A5088543620,exact,I87445476,False,742,round4_maxpapers
2499,李先庭,A5100362303,exact,I99065089,False,831,round4_maxpapers
2500,叶继红,A5103142408,exact,I76569877,False,134,round4_maxpapers
2501,汪华林,A5100637951,exact,I143593769,False,235,round4_maxpapers
2503,唐洪武,A5088548783,exact,I163340411,False,212,round4_maxpapers
2504,崔保山,A5048384771,exact,I25254941,False,311,round4_maxpapers
2505,黄冠华,A5057727664,exact,I52158045,False,237,round4_maxpapers
2506,卢文波,A5017433232,exact,I37461747,False,299,round4_maxpapers
2507,彭双阶,A5058808389,exact,I40963666,False,152,round4_maxpapers
2508,吴臻,A5002328317,exact,I154099455,False,322,round4_maxpapers
2509,曹永罗,A5111733287,exact,I3923682,False,87,round4_maxpapers
2510,林华珍,A5002260956,exact,I204831749,False,99,round4_maxpapers
2513,戴彧虹,A5109187979,exact,I4210120485,False,208,round4_maxpapers
2514,陈文,A5065697263,exact,I163340411,False,772,round4_maxpapers
2515,彭志科,A5073030532,exact,I183067930,False,522,round4_maxpapers
2516,龚兴龙,A5078908602,exact,I126520041,False,454,round4_maxpapers
2517,陈少华,A5100335691,exact,I4210157653,False,169,round4_maxpapers
2518,倪明玖,A5114040258,exact,I4210165038,False,164,round4_maxpapers
2519,徐海光,A5007522827,exact,I183067930,False,152,round4_maxpapers
2520,张枚,A5064687667,exact,I4210164580,False,261,round4_maxpapers
2521,赵长印,A5101521551,exact,I2802340896,False,90,round4_maxpapers
2522,刘运全,A5100687684,exact,I20231570,False,1915,round4_maxpapers
2523,朱诗亮,A5006580225,exact,I187400657,False,265,round4_maxpapers
2524,张天才,A5007757589,exact,I181877577,False,234,round4_maxpapers
2525,帅建伟,A5069370586,exact,I191208505,False,230,round4_maxpapers
2526,李风华,A5100325261,exact,I4210099069,False,415,round4_maxpapers
2527,戴希,A5069152800,exact,I4210159876,False,486,round4_maxpapers
2528,苏光辉,A5031866048,exact,I87445476,False,859,round4_maxpapers
2529,冯波,A5064082086,exact,I76130692,False,313,round4_maxpapers
2530,王群,A5100337782,exact,I126520041,False,916,round4_maxpapers
2531,李海波,A5101977776,exact,I4210137180,True,2417,round4_semtie
2532,沈百飞,A5013385111,exact,I4210135349,False,315,round4_maxpapers
2533,孙晓明,A5100382892,exact,I75390827,True,588,round4_semtie
2534,王泉明,A5084707324,exact,I191208505,False,437,round4_maxpapers
2536,易涛,A5100681723,exact,I24943067,False,395,round4_maxpapers
2538,陈应春,A5100767573,exact,I24185976,False,750,round4_maxpapers
2539,库学功,A5034355294,exact,,False,1,round4_maxpapers
2540,周永贵,A5100749221,exact,I180585399,False,540,round4_maxpapers
2541,胡文浩,A5074406685,exact,I66867065,False,948,round4_maxpapers
2543,高毅勤,A5051732177,exact,I20231570,False,419,round4_maxpapers
2544,庄林,A5025466061,exact,I37461747,False,279,round4_maxpapers
2545,侯中怀,A5060411923,exact,I126520041,False,210,round4_maxpapers
2546,刘志敏,A5100739124,exact,I4210155088,False,604,round4_maxpapers
2547,赵永生,A5113851131,exact,I4210155088,False,457,round4_maxpapers
2548,周峰,A5026805997,exact,I4210089297,False,1457,round4_maxpapers
2549,黄飞鹤,A5074785478,exact,I76130692,False,839,round4_maxpapers
2550,陈红,A5100420388,exact,I3923682,False,1103,round4_maxpapers
2551,黄飞,A5100620486,exact,I90610280,False,1259,round4_maxpapers
2552,魏志祥,A5023937902,exact,I4210141483,False,474,round4_maxpapers
2553,逯乐慧,A5034003453,exact,I4210092888,False,181,round4_maxpapers
2554,龙亿涛,A5034885015,exact,I143593769,False,564,round4_maxpapers
2556,杨黄浩,A5034175275,exact,I80947539,False,495,round4_maxpapers
2557,张四纯,A5089545728,exact,I99065089,False,973,round4_maxpapers
2558,罗英武,A5059109137,exact,I76130692,False,169,round4_maxpapers
2559,姜忠义,A5069350254,exact,I162868743,False,491,round4_maxpapers
2560,贺高红,A5100776781,exact,I27357992,False,657,round4_maxpapers
2561,邢卫红,A5008053838,exact,I134687103,True,478,round4_semtie
2562,林璋,A5100628318,exact,I90610280,True,886,round4_semtie
2563,胡春,A5108063826,exact,I4210144289,True,472,round4_semtie
2564,张长生,A5100687487,exact,I4210103685,False,388,round4_maxpapers
2565,张立新,A5100427821,exact,I4210134982,False,1131,round4_maxpapers
2566,王华林,A5100637950,exact,I4210106882,False,155,round4_maxpapers
2568,孔宏智,A5017182113,exact,I4210158097,True,82,round4_semtie
2569,任东涛,A5039220474,exact,I52158045,False,59,round4_maxpapers
2570,韦革宏,A5054691355,exact,I89652312,False,103,round4_maxpapers
2571,尹佟明,A5100674903,exact,I167027274,False,168,round4_maxpapers
2573,张令强,A5007903303,exact,I2802541053,False,3,round4_maxpapers
2574,金勇丰,A5015584080,exact,I76130692,False,331,round4_maxpapers
2575,杨洁,A5100404947,exact,I5740404,False,1495,round4_maxpapers
2576,王常勇,A5011166808,exact,I2802541053,False,175,round4_maxpapers
2577,李武,A5081053588,exact,I25254941,False,157,round4_maxpapers
2578,于翔,A5100685654,exact,I4210106477,True,187,round4_semtie
2579,蒋太交,A5062116814,exact,I4210112540,False,109,round4_maxpapers
2581,俞立,A5100345721,exact,I99065089,True,118,round4_semtie
2583,李付广,A5066713704,exact,I4210106793,False,220,round4_maxpapers
2584,陈卫,A5100344298,exact,I111599522,False,1861,round4_maxpapers
2585,单卫星,A5055247536,exact,I89652312,False,88,round4_maxpapers
2586,姜道宏,A5041405688,exact,I204823248,False,242,round4_maxpapers
2587,郭文武,A5033362731,exact,I204823248,False,156,round4_maxpapers
2588,李胜,A5100404186,exact,I4210106477,False,928,round4_maxpapers
2589,刘雅红,A5100687684,exact,I101479585,False,1915,round4_maxpapers
2590,陈新华,A5100650716,exact,,False,340,round4_maxpapers
2591,刘杰,A5100454174,exact,I24943067,False,2174,round4_maxpapers
2592,彭军,A5013532908,exact,I154099455,False,204,round4_maxpapers
2593,曾凡一,A5091855652,exact,I183067930,False,79,round4_maxpapers
2594,林羿,A5090694142,exact,I183067930,False,833,round4_maxpapers
2595,孙斐,A5100400820,exact,I126520041,False,307,round4_maxpapers
2596,罗湘杭,A5100647869,exact,I139660479,True,151,round4_semtie
2597,何明光,A5015914756,exact,I157773358,False,891,round4_maxpapers
2598,袁慧军,A5015342715,exact,I2802939634,False,139,round4_maxpapers
2599,吴志英,A5065162774,exact,I24943067,True,258,round4_semtie
2600,袁增强,A5081491205,exact,I4210112540,False,162,round4_maxpapers
2601,王凡,A5100380496,exact,I20231570,True,437,round4_semtie
2602,王恒樑,A5018309024,exact,I2802541053,False,124,round4_maxpapers
2603,蒋青,A5020445890,exact,I881766915,False,1279,round4_maxpapers
2604,欧阳宏伟,A5100782437,exact,I76130692,False,219,round4_maxpapers
2605,康铁邦,A5082321957,exact,I157773358,False,300,round4_maxpapers
2607,周钢桥,A5072106006,exact,I2802541053,False,140,round4_maxpapers
2608,程树群,A5019804488,exact,I177933477,False,271,round4_maxpapers
2609,张宁,A5100404874,exact,I5740404,False,807,round4_maxpapers
2610,王慧,A5100460802,exact,I4210106477,False,2190,round4_maxpapers
2611,张翱,A5100437582,exact,I4210112820,False,290,round4_maxpapers
2612,吴军,A5054078700,exact,I159948400,False,353,round4_maxpapers
2613,李佳,A5108050435,exact,I4210112820,False,930,round4_maxpapers
2614,高秀梅,A5078126271,exact,I12411659,False,510,round4_maxpapers
2615,丁侃,A5042363295,exact,I4210112820,False,231,round4_maxpapers
2616,邹建文,A5091512453,exact,I119454577,False,196,round4_maxpapers
2617,邾继贵,A5002823524,exact,I162868743,False,137,round4_maxpapers
2619,朱弟成,A5090951888,exact,I3125743391,False,237,round4_maxpapers
2620,周永丰,A5012041302,exact,I183067930,False,882,round4_maxpapers
2621,周杰,A5100620306,exact,I99065089,True,1236,round4_semtie
2622,周俭,A5070334439,exact,I24943067,False,917,round4_maxpapers
2623,周海军,A5008074295,exact,I4210125404,False,245,round4_maxpapers
2625,郑玉峰,A5100343282,exact,I20231570,False,1244,round4_maxpapers
2626,郑小平,A5101926670,exact,I99065089,False,707,round4_maxpapers
2627,赵玉民,A5107853636,exact,I183067930,True,472,round4_semtie
2628,赵永好,A5100637219,exact,I36399199,False,294,round4_maxpapers
2629,赵长生,A5069133334,exact,I24185976,False,401,round4_maxpapers
2630,张忠,A5100350971,exact,I4210141483,False,608,round4_maxpapers
2631,张云武,A5043869758,exact,I191208505,False,188,round4_maxpapers
2632,张闻,A5100444365,exact,I76569877,False,694,round4_maxpapers
2633,张路,A5100388576,exact,I20231570,True,210,round4_semtie
2634,张立新,A5100427821,exact,I76130692,False,1131,round4_maxpapers
2635,张杰鹏,A5062699441,exact,I157773358,False,684,round4_maxpapers
2636,张宏,A5100430306,exact,I4210112540,False,1450,round4_maxpapers
2637,袁慎芳,A5050331528,exact,I9842412,False,215,round4_maxpapers
2638,俞燕蕾,A5085548526,exact,I24943067,False,217,round4_maxpapers
2639,余玉刚,A5100713413,exact,I126520041,False,433,round4_maxpapers
2640,于志强,A5055896416,exact,I3018690959,True,308,round4_semtie
2641,于伟泳,A5061502729,exact,,False,91,round4_maxpapers
2642,叶强,A5032487108,exact,I204983213,False,279,round4_maxpapers
2643,姚裕贵,A5065260634,exact,I125839683,False,476,round4_maxpapers
2644,姚斌,A5008371533,exact,I4210149219,False,485,round4_maxpapers
2645,杨弋,A5022054064,exact,I143593769,False,269,round4_maxpapers
2646,杨亚东,A5100743975,exact,I40963666,True,2388,round4_semtie
2647,杨淑华,A5011499963,exact,I52158045,False,142,round4_maxpapers
2648,杨守业,A5084215803,exact,I116953780,False,340,round4_maxpapers
2649,杨华明,A5075384905,exact,I139660479,False,409,round4_maxpapers
2650,颜晓梅,A5013469956,exact,I191208505,False,369,round4_maxpapers
2652,许强,A5003244142,exact,I31595395,False,223,round4_maxpapers
2653,许凤,A5066089549,exact,I31683504,False,674,round4_maxpapers
2654,徐心,A5053112608,exact,I99065089,False,697,round4_maxpapers
2655,徐仁新,A5020891793,exact,I20231570,False,499,round4_maxpapers
2656,徐立军,A5100342425,exact,I82880672,False,2473,round4_maxpapers
2657,徐常胜,A5022636178,exact,I4210112150,False,848,round4_maxpapers
2659,肖少波,A5066099820,exact,I204823248,False,354,round4_maxpapers
2660,向文胜,A5060857562,exact,I169572211,False,465,round4_maxpapers
2662,夏元清,A5064231378,exact,I125839683,False,1209,round4_maxpapers
2663,夏群科,A5063054537,exact,I126520041,False,214,round4_maxpapers
2664,吴晓磊,A5108167595,exact,I20231570,False,3476,round4_maxpapers
2665,吴庆龙,A5032642338,exact,I4210134482,False,89,round4_maxpapers
2666,吴军,A5101435021,exact,I47720641,False,384,round4_maxpapers
2667,吴宏滨,A5033053753,exact,I90610280,False,403,round4_maxpapers
2668,吴宏,A5101852322,exact,I4210164580,False,229,round4_maxpapers
2670,文桂林,A5021240025,exact,I16609230,False,156,round4_maxpapers
2672,魏进家,A5079595728,exact,I87445476,False,213,round4_maxpapers
2673,卫敏,A5084055697,exact,I75390827,False,540,round4_maxpapers
2674,王自发,A5086855227,exact,I4210152758,True,749,round4_semtie
2675,王源超,A5028607835,exact,I119454577,False,490,round4_maxpapers
2676,王训明,A5053385409,exact,I4210160793,False,157,round4_maxpapers
2677,王兴伟,A5100326915,exact,I9224756,False,785,round4_maxpapers
2678,王新强,A5018896619,exact,I20231570,False,628,round4_maxpapers
2679,王祥科,A5103513153,exact,I153473198,True,39,round4_semtie
2680,王硕,A5100400174,exact,I132369690,True,96,round4_semtie
2681,王琼华,A5071803030,exact,I24185976,False,279,round4_maxpapers
2682,王沛芳,A5049129847,exact,I163340411,False,691,round4_maxpapers
2683,王立平,A5112315758,exact,I99065089,False,1329,round4_maxpapers
2684,王开友,A5100367742,exact,I4210149211,False,153,round4_maxpapers
2685,王金淑,A5069598758,exact,I37796252,False,462,round4_maxpapers
2686,王健伟,A5100424784,exact,,True,974,round4_semtie
2687,王红梅,A5100373325,exact,I4210167311,False,388,round4_maxpapers
2688,王海辉,A5100628512,exact,I90610280,False,585,round4_maxpapers
2689,王福俠,A5065663097,exact,I76130692,False,488,round4_maxpapers
2690,王帆,A5100380531,exact,I157773358,False,468,round4_maxpapers
2692,王成树,A5071518021,exact,I4210106477,False,231,round4_maxpapers
2693,王朝晖,A5100358029,exact,I4210155088,True,879,round4_semtie
2694,王爱杰,A5042318951,exact,I204983213,False,679,round4_maxpapers
2695,田文寿,A5069814001,exact,I76214153,False,196,round4_maxpapers
2696,陶凌,A5100707255,exact,,False,201,round4_maxpapers
2697,陶建军,A5114377714,exact,I20231570,False,1884,round4_maxpapers
2698,唐年胜,A5029728794,exact,I189210763,False,203,round4_maxpapers
2699,唐淳,A5025546327,exact,I4210099135,False,143,round4_maxpapers
2700,谭忆秋,A5083790875,exact,I204983213,False,389,round4_maxpapers
2702,邰仁忠,A5008020941,exact,I4210123885,False,231,round4_maxpapers
2703,孙志梅,A5059875221,exact,I82880672,False,364,round4_maxpapers
2704,孙俊奇,A5032829548,exact,I194450716,True,210,round4_semtie
2705,孙红文,A5100688663,exact,I205237279,True,264,round4_semtie
2706,孙倍成,A5014017713,exact,I83519826,False,224,round4_maxpapers
2708,时杰,A5005240419,exact,I20231570,False,321,round4_maxpapers
2709,盛利,A5010634879,exact,I881766915,True,354,round4_semtie
2711,邵峰,A5013385995,exact,I4210086405,False,205,round4_maxpapers
2712,任丰原,A5100641969,exact,I99065089,False,1956,round4_maxpapers
2713,乔俊飞,A5055432844,exact,I37796252,False,530,round4_maxpapers
2714,戚益军,A5061966375,exact,I99065089,False,115,round4_maxpapers
2715,彭慧胜,A5023035506,exact,I24943067,False,488,round4_maxpapers
2717,牛利,A5111709519,exact,I4210092888,False,653,round4_maxpapers
2718,聂勇战,A5100762839,exact,,False,448,round4_maxpapers
2719,聂静,A5035503326,exact,I58200834,False,307,round4_maxpapers
2720,马军安,A5040829256,exact,I162868743,False,393,round4_maxpapers
2721,吕笑梅,A5100723792,exact,I881766915,False,291,round4_maxpapers
2722,罗晓东,A5046133135,exact,I13850615,False,357,round4_maxpapers
2723,陆延青,A5020666400,exact,I881766915,False,718,round4_maxpapers
2725,鲁雄刚,A5056452720,exact,I113940042,False,300,round4_maxpapers
2726,龙腾,A5100416717,exact,I125839683,False,377,round4_maxpapers
2727,刘耘,A5091026570,exact,I4210135735,False,411,round4_maxpapers
2728,刘义,A5100330449,exact,I37461747,True,1371,round4_semtie
2729,刘磊,A5100349601,exact,I99065089,True,1412,round4_semtie
2730,刘俊,A5055439924,exact,I135714990,False,1095,round4_maxpapers
2731,刘静,A5100374993,exact,,False,4244,round4_maxpapers
2736,林伟,A5100364628,exact,I4210126061,False,376,round4_maxpapers
2737,林厚文,A5045258292,exact,I177933477,False,420,round4_maxpapers
2738,梁兴杰,A5055629026,exact,I4210141483,False,582,round4_maxpapers
2739,梁卫国,A5044397946,exact,I9086337,False,95,round4_maxpapers
2740,李子臣,A5003267672,exact,I20231570,True,419,round4_semtie
2741,李志波,A5100629999,exact,I143413998,False,649,round4_maxpapers
2742,李永平,A5100391222,exact,I153473198,False,988,round4_maxpapers
2743,李晓明,A5100452129,exact,I76130692,False,1121,round4_maxpapers
2745,李微雪,A5019891058,exact,I126520041,False,552,round4_maxpapers
2746,李陶,A5115589396,exact,I126520041,True,441,round4_semtie
2747,李梢,A5100375254,exact,I99065089,False,884,round4_maxpapers
2748,李强,A5100429915,exact,I36399199,True,492,round4_semtie
2749,李立毅,A5052469404,exact,I204983213,False,339,round4_maxpapers
2750,李克秋,A5111982109,exact,I27357992,True,345,round4_semtie
2751,李劲松,A5110712434,exact,I4210106477,False,118,round4_maxpapers
2752,李海梁,A5114042356,exact,I96852419,False,116,round4_maxpapers
2753,李典庆,A5011895543,exact,I37461747,False,629,round4_maxpapers
2754,冷劲松,A5017651506,exact,I204983213,False,2,round4_maxpapers
2757,孔旭,A5035399113,exact,I126520041,False,318,round4_maxpapers
2758,孔炜,A5032109161,exact,I20231570,False,307,round4_maxpapers
2760,金章东,A5109536847,exact,I4210159790,False,293,round4_maxpapers
2762,江安全,A5102850722,exact,I24943067,False,178,round4_maxpapers
2763,贾德昌,A5012128516,exact,I204983213,False,752,round4_maxpapers
2765,黄运锋,A5087036174,exact,I126520041,True,370,round4_semtie
2766,黄文,A5053024731,exact,I126520041,False,178,round4_maxpapers
2768,黄和,A5110265280,exact,I134687103,True,232,round4_semtie
2769,黄灿华,A5056106013,exact,I24185976,False,301,round4_maxpapers
2770,黄波,A5100667605,exact,,True,198,round4_semtie
2771,胡志斌,A5084213516,exact,I83519826,False,748,round4_maxpapers
2773,胡小永,A5045232016,exact,I20231570,False,295,round4_maxpapers
2774,胡水明,A5012398044,exact,I126520041,False,304,round4_maxpapers
2775,胡俊杰,A5016681175,exact,I205237279,False,132,round4_maxpapers
2776,胡海岚,A5036771177,exact,I76130692,False,99,round4_maxpapers
2777,侯增广,A5109333020,exact,I4210112150,False,581,round4_maxpapers
2778,贺永,A5100342981,exact,I25254941,False,596,round4_maxpapers
2779,贺雄雷,A5064887073,exact,I157773358,False,94,round4_maxpapers
2780,何桢,A5100427769,exact,I162868743,False,300,round4_maxpapers
2781,郭玉国,A5070372567,exact,I4210155088,False,577,round4_maxpapers
2782,郭雪峰,A5089136882,exact,I20231570,False,354,round4_maxpapers
2783,郭立新,A5009314993,exact,I149594827,False,1070,round4_maxpapers
2784,郭建东,A5084523078,exact,I4210159876,False,186,round4_maxpapers
2785,郭弘,A5100717689,exact,I20231570,False,690,round4_maxpapers
2787,葛蔚,A5109433861,exact,I4210133325,False,266,round4_maxpapers
2789,段志生,A5030430394,exact,I20231570,False,413,round4_maxpapers
2792,董毅,A5100692740,exact,I183067930,False,296,round4_maxpapers
2793,邓祥征,A5073957579,exact,I4210160793,False,246,round4_maxpapers
2794,戴志飞,A5036688480,exact,I20231570,False,139,round4_maxpapers
2795,崔大祥,A5068585060,exact,I183067930,False,664,round4_maxpapers
2797,陈张海,A5079196131,exact,I24943067,False,144,round4_maxpapers
2798,陈雪峰,A5100779843,exact,I87445476,False,1266,round4_maxpapers
2799,陈小伟,A5064289460,exact,,False,335,round4_maxpapers
2800,陈翔,A5100441917,exact,I139660479,False,689,round4_maxpapers
2801,陈卫忠,A5101568693,exact,I154099455,False,209,round4_maxpapers
2802,陈仁朋,A5018930545,exact,I76130692,False,277,round4_maxpapers
2803,陈萍,A5061915249,exact,I180585399,False,854,round4_maxpapers
2804,陈鹏,A5071092401,exact,I20231570,False,436,round4_maxpapers
2805,陈凌,A5100411088,exact,I4210126061,True,393,round4_semtie
2806,陈玲,A5100411110,exact,I25254941,False,452,round4_maxpapers
2807,陈军武,A5085620585,exact,I90610280,False,325,round4_maxpapers
2808,陈焕文,A5101786363,exact,I4210119674,False,275,round4_maxpapers
2809,陈航榕,A5013084576,exact,I4210163874,False,335,round4_maxpapers
2810,陈光文,A5080771406,exact,I180585399,False,181,round4_maxpapers
2811,陈凡,A5100322110,exact,I4210124606,False,245,round4_maxpapers
2812,陈畅,A5100449495,exact,I4210112540,False,310,round4_maxpapers
2813,车文荃,A5071149976,exact,I36399199,False,974,round4_maxpapers
2814,曹俊,A5006963606,exact,I4210137180,False,497,round4_maxpapers
2815,姜勇,A5037649253,exact,I92403157,True,635,round4_semtie
2816,汪的华,A5001972742,exact,I37461747,False,365,round4_maxpapers
2817,吕广宏,A5100752638,exact,I82880672,False,509,round4_maxpapers
2818,杨春晖,A5034306085,exact,I204983213,False,375,round4_maxpapers
2819,曹安源,A5108734696,exact,I20231570,False,165,round4_maxpapers
2820,高彦峰,A5101854828,exact,I113940042,False,473,round4_maxpapers
2821,杜世萱,A5018032683,exact,I4210159876,False,475,round4_maxpapers
2823,李泓,A5108103361,exact,I4210159876,True,524,round4_semtie
2824,李良彬,A5052819678,exact,I126520041,False,2363,round4_maxpapers
2825,孙涛垒,A5082534213,exact,I196699116,False,163,round4_maxpapers
2826,谢志元,A5048052409,exact,I4210092888,False,460,round4_maxpapers
2827,徐福建,A5108487107,exact,I75390827,True,4,round4_semtie
2828,刘文广,A5100662798,exact,I162868743,False,411,round4_maxpapers
2829,徐卫林,A5114377905,exact,,False,916,round4_maxpapers
2830,刘永长,A5100687684,exact,I162868743,False,1915,round4_maxpapers
2831,金衍,A5007118645,exact,I4210162190,False,353,round4_maxpapers
2832,周福宝,A5100742160,exact,I25757504,False,157,round4_maxpapers
2834,朱利民,A5103205239,exact,I183067930,False,243,round4_maxpapers
2835,赵玉龙,A5056618863,exact,I87445476,False,183,round4_maxpapers
2836,轩福贞,A5024222812,exact,I143593769,False,632,round4_maxpapers
2837,钟文琪,A5036816514,exact,I76569877,False,303,round4_maxpapers
2838,朱恂,A5100714863,exact,I158842170,False,862,round4_maxpapers
2839,宇波,A5031506278,exact,I130541836,False,486,round4_maxpapers
2840,郑萍,A5070494156,exact,I204983213,False,321,round4_maxpapers
2842,曾嵘,A5017455501,exact,I99065089,False,422,round4_maxpapers
2843,吴广宁,A5041737286,exact,I4800084,False,440,round4_maxpapers
2844,贾申利,A5051230716,exact,I87445476,False,426,round4_maxpapers
2845,肖建庄,A5006764304,exact,I116953780,True,469,round4_semtie
2846,杨柳,A5100355692,exact,I148099405,False,3267,round4_maxpapers
2848,王立忠,A5003166126,exact,I76130692,False,363,round4_maxpapers
2850,周小平,A5043684819,exact,I158842170,False,455,round4_maxpapers
2851,胡少伟,A5009000845,exact,I4210111986,False,117,round4_maxpapers
2852,程建功,A5102501534,exact,I4210147322,False,145,round4_maxpapers
2853,余建军,A5089977649,exact,I24943067,False,1000,round4_maxpapers
2854,季向阳,A5024401174,exact,I99065089,False,435,round4_maxpapers
2855,江涛,A5100678341,exact,I47720641,False,738,round4_maxpapers
2856,唐小虎,A5029840191,exact,I4800084,False,445,round4_maxpapers
2857,陶小峰,A5100624765,exact,I139759216,False,672,round4_maxpapers
